id_mutation,date_mutation,annee,valeur_fonciere,surface_reelle_bati,type_local,code_commune,nom_commune,longitude,latitude,prix_m2
2024-442442,2024-12-04,2024,280000.0,161.0,Maison,35225,Plesder,-1.919618,48.395717,1739.1304347826087
2024-442444,2024-12-04,2024,160000.0,65.0,Appartement,35037,Bréal-sous-Montfort,-1.858137,48.051077,2461.5384615384614
2024-442447,2024-12-16,2024,135000.0,42.0,Appartement,35012,Bain-de-Bretagne,-1.682365,47.848475,3214.285714285714
2024-442449,2024-10-30,2024,19000.0,24.0,Maison,35237,Renac,-1.971434,47.709531,791.6666666666666
2024-442450,2024-12-03,2024,165000.0,132.0,Maison,35069,Châteaugiron,-1.506094,48.046743,1250.0
2024-442453,2024-11-12,2024,116000.0,70.0,Maison,35171,Médréac,-2.066758,48.266354,1657.142857142857
2024-442457,2024-12-12,2024,930102.0,155.0,Maison,35288,Saint-Malo,-1.969295,48.68323,6000.658064516129
2024-442458,2024-12-12,2024,450416.0,85.0,Maison,35093,Dinard,-2.052256,48.616023,5299.011764705882
2024-442459,2024-12-19,2024,155500.0,45.0,Appartement,35245,Romillé,-1.890197,48.215882,3455.5555555555557
2024-442460,2024-10-22,2024,210000.0,106.0,Maison,35186,Mont-Dol,-1.764615,48.572412,1981.132075471698
2024-442462,2024-12-06,2024,217000.0,59.0,Appartement,35238,Rennes,-1.662622,48.100704,3677.9661016949153
2024-442465,2024-12-18,2024,210000.0,140.0,Maison,35296,Saint-Médard-sur-Ille,-1.67577,48.276027,1500.0
2024-442466,2024-12-18,2024,229000.0,84.0,Maison,35187,Monterfil,-1.975131,48.06898,2726.190476190476
2024-442467,2024-12-18,2024,56000.0,80.0,Maison,35201,Muel,-2.142221,48.125956,700.0
2024-442468,2024-12-19,2024,334700.0,106.0,Maison,35120,Gévezé,-1.785687,48.21782,3157.5471698113206
2024-442470,2024-12-13,2024,223000.0,101.0,Maison,35177,La Mézière,-1.757866,48.217901,2207.920792079208
2024-442474,2024-12-16,2024,140300.0,30.0,Appartement,35241,La Richardais,-2.035303,48.614305,4676.666666666667
2024-442477,2024-12-17,2024,445000.0,78.0,Appartement,35288,Saint-Malo,-2.0157,48.638089,5705.128205128205
2024-442479,2024-12-16,2024,90000.0,50.0,Maison,35197,Mouazé,-1.61034,48.232524,1800.0
2024-442480,2024-12-10,2024,220000.0,142.0,Maison,35237,Renac,-2.012928,47.724157,1549.2957746478874
2024-442483,2024-12-03,2024,206000.0,70.0,Appartement,35238,Rennes,-1.705829,48.114449,2942.8571428571427
2024-442485,2024-12-13,2024,445000.0,92.0,Maison,35093,Dinard,-2.058499,48.622678,4836.95652173913
2024-442487,2024-12-18,2024,198850.0,92.0,Maison,35065,La Chapelle-Thouarault,-1.862608,48.12114,2161.413043478261
2024-442488,2024-12-04,2024,183350.0,62.0,Appartement,35047,Bruz,-1.760932,48.026093,2957.2580645161293
2024-442489,2024-12-06,2024,111072.24,23.0,Appartement,35238,Rennes,-1.655121,48.109832,4829.227826086957
2024-442491,2024-12-16,2024,186300.0,66.0,Appartement,35152,Liffré,-1.495551,48.208154,2822.7272727272725
2024-442492,2024-12-05,2024,185000.0,77.0,Appartement,35238,Rennes,-1.650133,48.114894,2402.5974025974024
2024-442493,2024-12-13,2024,65000.0,47.0,Appartement,35236,Redon,-2.086927,47.64735,1382.9787234042553
2024-442496,2024-12-18,2024,120000.0,42.0,Appartement,35238,Rennes,-1.663285,48.128762,2857.1428571428573
2024-442497,2024-12-13,2024,98500.0,90.0,Maison,35095,Dol-de-Bretagne,-1.756896,48.549974,1094.4444444444443
2024-442498,2024-12-18,2024,656340.0,166.0,Maison,35051,Cesson-Sévigné,-1.618666,48.119748,3953.855421686747
2024-442499,2024-12-18,2024,160000.0,88.0,Maison,35018,La Bazouge-du-Désert,-1.105237,48.440191,1818.1818181818182
2024-442500,2024-12-19,2024,13000.0,24.0,Maison,35063,La Chapelle-Saint-Aubert,-1.315022,48.316543,541.6666666666666
2024-442501,2024-12-13,2024,323000.0,91.0,Maison,35238,Rennes,-1.656055,48.083089,3549.4505494505493
2024-442503,2024-12-16,2024,65340.0,51.0,Maison,35259,Saint-Broladre,-1.664055,48.591125,1281.1764705882354
2024-442504,2024-12-17,2024,15000.0,20.0,Maison,35343,Tresbœuf,-1.516028,47.880971,750.0
2024-442506,2024-12-05,2024,18000.0,89.0,Maison,35264,Saint-Didier,-1.363397,48.093994,202.24719101123594
2024-442507,2024-12-05,2024,200000.0,86.0,Appartement,35281,Saint-Jacques-de-la-Lande,-1.692181,48.093752,2325.5813953488373
2024-442508,2024-12-05,2024,36000.0,48.0,Maison,35168,Val d'Anast,-1.987162,47.884483,750.0
2024-442509,2024-12-12,2024,130000.0,83.0,Maison,35014,Bais,-1.288942,48.009915,1566.2650602409637
2024-442510,2024-12-17,2024,243600.0,65.0,Appartement,35288,Saint-Malo,-2.005292,48.645875,3747.6923076923076
2024-442511,2024-12-09,2024,247000.0,109.0,Maison,35168,Val d'Anast,-2.00315,47.890531,2266.0550458715597
2024-442513,2024-12-10,2024,565000.0,150.0,Maison,35093,Dinard,-2.070694,48.625658,3766.6666666666665
2024-442514,2024-12-17,2024,125000.0,67.0,Appartement,35188,Montfort-sur-Meu,-1.955831,48.135223,1865.6716417910447
2024-442515,2024-11-26,2024,310810.0,62.0,Maison,35255,Saint-Benoît-des-Ondes,-1.859002,48.623695,5013.064516129032
2024-442518,2024-12-11,2024,200000.0,74.0,Appartement,35238,Rennes,-1.683175,48.082821,2702.7027027027025
2024-442520,2024-12-13,2024,92000.0,81.0,Maison,35220,Piré-Chancé,-1.380884,48.035406,1135.8024691358025
2024-442522,2024-11-30,2024,257500.0,84.0,Maison,35115,Fougères,-1.18609,48.345865,3065.4761904761904
2024-442523,2024-11-29,2024,206000.0,75.0,Maison,35173,Melesse,-1.695156,48.219812,2746.6666666666665
2024-442524,2024-12-18,2024,345925.0,58.0,Appartement,35093,Dinard,-2.064951,48.635011,5964.224137931034
2024-442525,2024-12-18,2024,165000.0,46.0,Appartement,35001,Acigné,-1.534002,48.132786,3586.9565217391305
2024-442527,2024-12-19,2024,222000.0,66.0,Appartement,35238,Rennes,-1.654486,48.099062,3363.6363636363635
2024-442528,2024-11-29,2024,137000.0,53.0,Appartement,35206,Noyal-Châtillon-sur-Seiche,-1.672971,48.038916,2584.9056603773583
2024-442530,2024-12-19,2024,130000.0,50.0,Appartement,35238,Rennes,-1.661504,48.13361,2600.0
2024-442531,2024-12-06,2024,16452.24,258.0,Maison,35096,Domagné,-1.385216,48.043081,63.76837209302326
2024-442533,2024-12-10,2024,177000.0,75.0,Maison,35115,Fougères,-1.209575,48.36468,2360.0
2024-442534,2024-12-05,2024,165000.0,61.0,Appartement,35238,Rennes,-1.639241,48.091805,2704.9180327868853
2024-442535,2024-12-06,2024,325000.0,114.0,Maison,35177,La Mézière,-1.755507,48.211895,2850.877192982456
2024-442538,2024-12-10,2024,110000.0,22.0,Appartement,35238,Rennes,-1.685975,48.118753,5000.0
2024-442539,2024-12-16,2024,180000.0,58.0,Appartement,35288,Saint-Malo,-2.002723,48.639688,3103.448275862069
2024-442541,2024-12-16,2024,235000.0,62.0,Appartement,35152,Liffré,-1.495512,48.208973,3790.3225806451615
2024-442543,2024-12-17,2024,287500.0,58.0,Appartement,35288,Saint-Malo,-2.014621,48.635196,4956.896551724138
2024-442544,2024-12-10,2024,185000.0,84.0,Maison,35226,Pleugueneuc,-1.89484,48.383254,2202.3809523809523
2024-442545,2024-12-05,2024,182000.0,65.0,Appartement,35039,Brécé,-1.486661,48.107816,2800.0
2024-442546,2024-12-13,2024,70000.0,27.0,Appartement,35288,Saint-Malo,-1.990272,48.632456,2592.5925925925926
2024-442548,2024-11-27,2024,257000.0,80.0,Appartement,35001,Acigné,-1.531516,48.133591,3212.5
2024-442552,2024-12-17,2024,818200.0,140.0,Maison,35288,Saint-Malo,-1.997677,48.653512,5844.285714285715
2024-442557,2024-12-16,2024,147000.0,92.0,Maison,35236,Redon,-2.075576,47.657541,1597.8260869565217
2024-442560,2024-12-06,2024,208500.0,64.0,Appartement,35047,Bruz,-1.733209,48.025338,3257.8125
2024-442562,2024-11-26,2024,105000.0,26.0,Appartement,35238,Rennes,-1.639309,48.095464,4038.4615384615386
2024-442563,2024-12-16,2024,168750.0,47.0,Appartement,35288,Saint-Malo,-2.012711,48.634034,3590.425531914894
2024-442564,2024-12-17,2024,45000.0,37.0,Maison,35294,Sainte-Marie,-2.049043,47.68777,1216.2162162162163
2024-442565,2024-11-20,2024,100000.0,22.0,Appartement,35093,Dinard,-2.065396,48.630841,4545.454545454545
2024-442567,2024-12-18,2024,175000.0,65.0,Appartement,35088,Corps-Nuds,-1.58389,47.985439,2692.3076923076924
2024-442569,2024-12-06,2024,110000.0,69.0,Maison,35130,Hédé-Bazouges,-1.800921,48.296119,1594.2028985507247
2024-442570,2024-12-18,2024,88000.0,54.0,Appartement,35226,Pleugueneuc,-1.902562,48.396951,1629.6296296296296
2024-442572,2024-12-05,2024,135305.0,45.0,Appartement,35047,Bruz,-1.751798,48.023004,3006.777777777778
2024-442575,2024-12-03,2024,150000.0,44.0,Appartement,35238,Rennes,-1.654201,48.100428,3409.090909090909
2024-442576,2024-12-19,2024,246100.0,90.0,Maison,35047,Bruz,-1.739548,48.02662,2734.4444444444443
2024-442578,2024-12-06,2024,220000.0,66.0,Appartement,35238,Rennes,-1.679652,48.108916,3333.3333333333335
2024-442579,2024-11-22,2024,795000.0,147.0,Appartement,35238,Rennes,-1.69427,48.108111,5408.163265306122
2024-442580,2024-12-11,2024,235542.0,150.0,Maison,35330,Taillis,-1.240405,48.186308,1570.28
2024-442581,2024-12-13,2024,412000.0,148.0,Maison,35255,Saint-Benoît-des-Ondes,-1.853196,48.619118,2783.7837837837837
2024-442582,2024-12-11,2024,220000.0,63.0,Maison,35001,Acigné,-1.535883,48.134453,3492.063492063492
2024-442583,2024-12-16,2024,421428.0,121.0,Maison,35173,Melesse,-1.718736,48.197105,3482.876033057851
2024-442584,2024-12-09,2024,180000.0,67.0,Appartement,35238,Rennes,-1.65352,48.122895,2686.5671641791046
2024-442588,2024-12-18,2024,158000.0,100.0,Appartement,35188,Montfort-sur-Meu,-1.947126,48.128608,1580.0
2024-442590,2024-12-12,2024,320000.0,110.0,Maison,35024,Betton,-1.63115,48.160724,2909.090909090909
2024-442592,2024-12-10,2024,215617.0,94.0,Appartement,35281,Saint-Jacques-de-la-Lande,-1.714772,48.079836,2293.7978723404253
2024-442597,2024-12-16,2024,260000.0,66.0,Appartement,35152,Liffré,-1.515572,48.210261,3939.3939393939395
2024-442600,2024-12-18,2024,137000.0,73.0,Maison,35162,Louvigné-du-Désert,-1.116177,48.480651,1876.7123287671234
2024-442601,2024-11-22,2024,85000.0,63.0,Appartement,35238,Rennes,-1.65969,48.087129,1349.2063492063492
2024-442602,2024-12-10,2024,235000.0,130.0,Maison,35101,Dourdain,-1.372274,48.193076,1807.6923076923076
2024-442604,2024-11-21,2024,171000.0,72.0,Appartement,35047,Bruz,-1.759259,48.028062,2375.0
2024-442606,2024-11-29,2024,60000.0,45.0,Maison,35309,Saint-Rémy-du-Plain,-1.565891,48.382706,1333.3333333333333
2024-442607,2024-12-10,2024,255000.0,106.0,Maison,35206,Noyal-Châtillon-sur-Seiche,-1.66918,48.039878,2405.6603773584907
2024-442608,2024-12-16,2024,268000.0,69.0,Appartement,35051,Cesson-Sévigné,-1.613819,48.132313,3884.057971014493
2024-442609,2024-11-05,2024,425000.0,110.0,Maison,35238,Rennes,-1.671878,48.133994,3863.6363636363635
2024-442612,2024-12-06,2024,140100.0,69.0,Maison,35090,Crevin,-1.660113,47.937029,2030.4347826086957
2024-442613,2024-12-16,2024,370000.0,60.0,Appartement,35238,Rennes,-1.65921,48.115989,6166.666666666667
2024-442614,2024-12-12,2024,280000.0,93.0,Maison,35069,Châteaugiron,-1.493146,48.039179,3010.7526881720432
2024-442615,2024-12-06,2024,295000.0,138.0,Maison,35126,Guichen,-1.796382,47.964517,2137.68115942029
2024-442616,2024-12-10,2024,555000.0,165.0,Maison,35024,Betton,-1.626649,48.182727,3363.6363636363635
2024-442618,2024-11-12,2024,226000.0,119.0,Maison,35076,Chavagne,-1.789048,48.055533,1899.1596638655462
2024-442623,2024-12-10,2024,205000.0,74.0,Maison,35081,Clayes,-1.855672,48.177792,2770.2702702702704
2024-442628,2024-12-09,2024,120000.0,47.0,Appartement,35240,Le Rheu,-1.765319,48.096283,2553.191489361702
2024-442631,2024-12-06,2024,125500.0,65.0,Appartement,35238,Rennes,-1.684475,48.095247,1930.7692307692307
2024-442634,2024-12-06,2024,7000.0,37.0,Appartement,35238,Rennes,-1.666866,48.112618,189.1891891891892
2024-442636,2024-12-12,2024,254375.0,52.0,Appartement,35238,Rennes,-1.684298,48.111123,4891.826923076923
2024-442637,2024-12-12,2024,142000.0,46.0,Appartement,35238,Rennes,-1.682932,48.089186,3086.9565217391305
2024-442639,2024-12-18,2024,245680.0,82.0,Appartement,35334,Thorigné-Fouillard,-1.572744,48.155302,2996.0975609756097
2024-442640,2024-12-20,2024,305000.0,50.0,Appartement,35093,Dinard,-2.063187,48.633513,6100.0
2024-442641,2024-12-10,2024,205500.0,64.0,Appartement,35238,Rennes,-1.705593,48.13122,3210.9375
2024-442642,2024-12-05,2024,268000.0,91.0,Appartement,35238,Rennes,-1.697051,48.083926,2945.054945054945
2024-442644,2024-12-19,2024,275000.0,130.0,Maison,35218,Le Petit-Fougeray,-1.604399,47.931793,2115.3846153846152
2024-442648,2024-12-18,2024,180000.0,46.0,Appartement,35238,Rennes,-1.703139,48.130168,3913.0434782608695
2024-442649,2024-12-12,2024,312000.0,108.0,Maison,35069,Châteaugiron,-1.462291,48.049585,2888.8888888888887
2024-442651,2024-11-29,2024,350000.0,172.0,Maison,35296,Saint-Médard-sur-Ille,-1.722338,48.263112,2034.8837209302326
2024-442653,2024-12-13,2024,452000.0,104.0,Maison,35238,Rennes,-1.716535,48.109655,4346.153846153846
2024-442654,2024-12-11,2024,180168.22,78.0,Appartement,35032,Bourgbarré,-1.626011,47.992596,2309.8489743589744
2024-442659,2024-12-11,2024,665000.0,152.0,Maison,35051,Cesson-Sévigné,-1.591131,48.122888,4375.0
2024-442660,2024-12-13,2024,90000.0,78.0,Appartement,35238,Rennes,-1.651859,48.087988,1153.8461538461538
2024-442661,2024-11-26,2024,280000.0,187.0,Maison,35223,Plélan-le-Grand,-2.067123,48.01121,1497.326203208556
2024-442663,2024-12-16,2024,95000.0,72.0,Maison,35221,Pléchâtel,-1.695805,47.881331,1319.4444444444443
2024-442664,2024-12-13,2024,114600.0,33.0,Appartement,35236,Redon,-2.085058,47.651262,3472.7272727272725
2024-442665,2024-12-18,2024,200000.0,54.0,Maison,35049,Cancale,-1.854389,48.671584,3703.703703703704
2024-442667,2024-12-18,2024,245000.0,135.0,Maison,35236,Redon,-2.077884,47.665565,1814.8148148148148
2024-442669,2024-12-03,2024,154000.0,42.0,Appartement,35238,Rennes,-1.662578,48.128791,3666.6666666666665
2024-442673,2024-12-18,2024,206000.0,60.0,Appartement,35238,Rennes,-1.711439,48.101187,3433.3333333333335
2024-442674,2024-12-19,2024,250000.0,66.0,Appartement,35238,Rennes,-1.697303,48.099339,3787.878787878788
2024-442675,2024-12-16,2024,380500.0,113.0,Maison,35306,Saint-Père-Marc-en-Poulet,-1.924919,48.586482,3367.2566371681414
2024-442678,2024-12-19,2024,180000.0,112.0,Maison,35028,Boistrudan,-1.395928,47.968617,1607.142857142857
2024-442679,2024-12-12,2024,829623.0,142.0,Maison,35263,Saint-Coulomb,-1.89252,48.686738,5842.415492957746
2024-442683,2024-12-12,2024,132990.0,120.0,Maison,35012,Bain-de-Bretagne,-1.67926,47.844789,1108.25
2024-442684,2024-12-19,2024,318300.0,81.0,Maison,35047,Bruz,-1.745879,48.021144,3929.6296296296296
2024-442686,2024-12-02,2024,120000.0,41.0,Appartement,35240,Le Rheu,-1.786859,48.100275,2926.829268292683
2024-442688,2024-12-19,2024,296500.0,190.0,Maison,35356,Vignoc,-1.781472,48.24526,1560.5263157894738
2024-442692,2024-11-27,2024,120000.0,95.0,Maison,35132,Hirel,-1.800915,48.603408,1263.157894736842
2024-442693,2024-12-19,2024,178600.0,200.0,Maison,35271,Saint-Georges-de-Reintembault,-1.260327,48.517792,893.0
2024-442694,2024-12-20,2024,120000.0,48.0,Maison,35236,Redon,-2.080789,47.655983,2500.0
2024-442695,2024-12-16,2024,85500.0,156.0,Appartement,35072,Châtillon-en-Vendelais,-1.179524,48.223348,548.0769230769231
2024-442696,2024-11-29,2024,227000.0,175.0,Maison,35201,Muel,-2.194441,48.152569,1297.142857142857
2024-442697,2024-12-09,2024,245000.0,92.0,Maison,35334,Thorigné-Fouillard,-1.578928,48.160594,2663.0434782608695
2024-442698,2024-12-05,2024,223600.0,47.0,Appartement,35238,Rennes,-1.654211,48.109383,4757.446808510638
2024-442699,2024-11-28,2024,37000.0,28.0,Maison,35223,Plélan-le-Grand,-2.103014,47.96455,1321.4285714285713
2024-442701,2024-12-09,2024,50778.0,161.0,Appartement,35004,Val-Couesnon,-1.481095,48.456559,315.39130434782606
2024-442704,2024-11-27,2024,155000.0,66.0,Maison,35251,Saint-Aubin-d'Aubigné,-1.601158,48.26061,2348.4848484848485
2024-442705,2024-12-16,2024,200000.0,74.0,Maison,35210,Pacé,-1.735668,48.143966,2702.7027027027025
2024-442706,2024-12-16,2024,120000.0,66.0,Maison,35057,La Chapelle-Bouëxic,-1.915593,47.958552,1818.1818181818182
2024-442707,2024-12-16,2024,610000.0,126.0,Maison,35210,Pacé,-1.777919,48.149684,4841.269841269841
2024-442708,2024-12-16,2024,320000.0,93.0,Maison,35210,Pacé,-1.773844,48.151249,3440.8602150537636
2024-442709,2024-12-10,2024,170000.0,110.0,Maison,35007,Aubigné,-1.63497,48.296429,1545.4545454545455
2024-442712,2024-12-16,2024,250000.0,90.0,Maison,35152,Liffré,-1.517292,48.208882,2777.777777777778
2024-442714,2024-12-16,2024,398000.0,130.0,Maison,35152,Liffré,-1.509025,48.196694,3061.5384615384614
2024-442715,2024-11-21,2024,130175.0,32.0,Appartement,35238,Rennes,-1.674038,48.135945,4067.96875
2024-442716,2024-12-13,2024,200000.0,100.0,Maison,35006,Argentré-du-Plessis,-1.158933,48.057932,2000.0
2024-442717,2024-12-18,2024,40000.0,27.0,Maison,35242,Rimou,-1.513088,48.398111,1481.4814814814815
2024-442718,2024-11-26,2024,300000.0,115.0,Maison,35240,Le Rheu,-1.788501,48.100354,2608.695652173913
2024-442719,2024-12-13,2024,270000.0,167.0,Maison,35164,Marcillé-Raoul,-1.607482,48.387235,1616.7664670658683
2024-442721,2024-12-20,2024,255000.0,96.0,Maison,35099,Domloup,-1.521832,48.058096,2656.25
2024-442722,2024-12-20,2024,290000.0,105.0,Maison,35250,Saint-Armel,-1.594549,48.016964,2761.904761904762
2024-442723,2024-12-20,2024,105000.0,52.0,Appartement,35297,Saint-Méen-le-Grand,-2.18922,48.186297,2019.2307692307693
2024-442725,2024-12-17,2024,190000.0,56.0,Maison,35069,Châteaugiron,-1.503926,48.047873,3392.8571428571427
2024-442727,2024-11-29,2024,253000.0,126.0,Maison,35069,Châteaugiron,-1.504458,48.045046,2007.936507936508
2024-442728,2024-12-20,2024,225000.0,71.0,Maison,35206,Noyal-Châtillon-sur-Seiche,-1.66143,48.040661,3169.0140845070423
2024-442729,2024-12-20,2024,110292.45,158.0,Maison,35162,Louvigné-du-Désert,-1.123423,48.482406,698.0534810126582
2024-442731,2024-12-20,2024,170000.0,93.0,Maison,35168,Val d'Anast,-1.993743,47.884836,1827.9569892473119
2024-442735,2024-12-09,2024,554600.0,148.0,Appartement,35238,Rennes,-1.673761,48.117793,3747.2972972972975
2024-442736,2024-12-12,2024,200000.0,43.0,Appartement,35238,Rennes,-1.685595,48.103765,4651.162790697675
2024-442737,2024-12-09,2024,250500.0,58.0,Appartement,35288,Saint-Malo,-2.024631,48.649602,4318.9655172413795
2024-442740,2024-12-09,2024,133000.0,62.0,Appartement,35238,Rennes,-1.661229,48.122847,2145.1612903225805
2024-442741,2024-12-13,2024,375000.0,94.0,Maison,35049,Cancale,-1.867473,48.663675,3989.3617021276596
2024-442742,2024-12-16,2024,1515000.0,261.0,Maison,35288,Saint-Malo,-2.010728,48.631897,5804.597701149425
2024-442744,2024-12-20,2024,377500.0,85.0,Appartement,35093,Dinard,-2.054198,48.630212,4441.176470588235
2024-442745,2024-12-02,2024,312300.0,118.0,Maison,35032,Bourgbarré,-1.621722,47.989152,2646.6101694915255
2024-442746,2024-12-12,2024,410000.0,68.0,Appartement,35288,Saint-Malo,-1.974667,48.679422,6029.411764705882
2024-442747,2024-12-09,2024,220000.0,60.0,Appartement,35238,Rennes,-1.698693,48.114707,3666.6666666666665
2024-442748,2024-12-20,2024,228500.0,87.0,Maison,35059,La Chapelle-des-Fougeretz,-1.727116,48.178561,2626.4367816091954
2024-442749,2024-12-16,2024,224500.0,58.0,Appartement,35238,Rennes,-1.660488,48.093766,3870.689655172414
2024-442750,2024-12-16,2024,265000.0,119.0,Maison,35326,Sens-de-Bretagne,-1.546927,48.344245,2226.890756302521
2024-442751,2024-12-17,2024,240000.0,62.0,Appartement,35240,Le Rheu,-1.788748,48.10349,3870.967741935484
2024-442753,2024-12-17,2024,353950.0,153.0,Maison,35197,Mouazé,-1.606845,48.227223,2313.3986928104573
2024-442759,2024-12-06,2024,170000.0,86.0,Appartement,35238,Rennes,-1.673343,48.084257,1976.7441860465117
2024-442763,2024-12-17,2024,255000.0,106.0,Maison,35216,Parthenay-de-Bretagne,-1.836947,48.191432,2405.6603773584907
2024-442765,2024-12-13,2024,218700.0,77.0,Appartement,35360,Vitré,-1.218919,48.114454,2840.2597402597403
2024-442767,2024-12-16,2024,183000.0,63.0,Appartement,35076,Chavagne,-1.786671,48.050912,2904.7619047619046
2024-442770,2024-12-19,2024,205000.0,83.0,Maison,35040,Breteil,-1.886954,48.149471,2469.879518072289
2024-442771,2024-12-20,2024,145000.0,39.0,Appartement,35238,Rennes,-1.659423,48.108114,3717.948717948718
2024-442772,2024-12-09,2024,243000.0,64.0,Appartement,35055,Chantepie,-1.627384,48.086339,3796.875
2024-442773,2024-12-19,2024,208000.0,67.0,Appartement,35076,Chavagne,-1.786176,48.048067,3104.4776119402986
2024-442775,2024-12-18,2024,315200.0,124.0,Maison,35319,Saint-Thurial,-1.936768,48.024973,2541.935483870968
2024-442778,2024-12-12,2024,170000.0,41.0,Appartement,35173,Melesse,-1.700439,48.219332,4146.341463414634
2024-442779,2024-12-10,2024,80000.0,39.0,Appartement,35184,Montauban-de-Bretagne,-2.04507,48.20068,2051.2820512820513
2024-442784,2024-12-12,2024,428700.0,136.0,Maison,35240,Le Rheu,-1.80679,48.104018,3152.205882352941
2024-442785,2024-12-20,2024,228000.0,121.0,Maison,35347,Val-d'Izé,-1.303888,48.174671,1884.297520661157
2024-442786,2024-12-16,2024,120000.0,47.0,Appartement,35353,Vezin-le-Coquet,-1.757174,48.119937,2553.191489361702
2024-442787,2024-12-13,2024,148500.0,115.0,Maison,35219,Pipriac,-1.912341,47.815457,1291.304347826087
2024-442789,2024-12-13,2024,52865.0,29.0,Appartement,35095,Dol-de-Bretagne,-1.75918,48.550516,1822.9310344827586
2024-442790,2024-12-12,2024,330000.0,118.0,Maison,35250,Saint-Armel,-1.589456,48.016758,2796.6101694915255
2024-442794,2024-12-13,2024,190080.0,87.0,Appartement,35353,Vezin-le-Coquet,-1.747614,48.115829,2184.8275862068967
2024-442798,2024-12-14,2024,251500.0,66.0,Appartement,35047,Bruz,-1.750537,48.023731,3810.6060606060605
2024-442799,2024-12-13,2024,818000.0,203.0,Maison,35047,Bruz,-1.733619,48.020432,4029.5566502463053
2024-442801,2024-12-12,2024,381000.0,163.0,Maison,35206,Noyal-Châtillon-sur-Seiche,-1.669995,48.069364,2337.4233128834358
2024-442802,2024-12-06,2024,150000.0,57.0,Appartement,35238,Rennes,-1.695197,48.111569,2631.5789473684213
2024-442803,2024-12-06,2024,185000.0,76.0,Maison,35057,La Chapelle-Bouëxic,-1.94328,47.927521,2434.2105263157896
2024-442810,2024-12-11,2024,450000.0,97.0,Maison,35238,Rennes,-1.636595,48.128894,4639.1752577319585
2024-442812,2024-12-03,2024,285000.0,68.0,Appartement,35238,Rennes,-1.658839,48.117271,4191.176470588235
2024-442813,2024-12-14,2024,150000.0,92.0,Maison,35012,Bain-de-Bretagne,-1.683042,47.847132,1630.4347826086957
2024-442819,2024-12-19,2024,320000.0,68.0,Maison,35236,Redon,-2.085323,47.654586,4705.882352941177
2024-442820,2024-12-13,2024,410000.0,181.0,Maison,35206,Noyal-Châtillon-sur-Seiche,-1.665296,48.034689,2265.193370165746
2024-442821,2024-12-16,2024,48000.0,54.0,Appartement,35238,Rennes,-1.676557,48.11166,888.8888888888889
2024-442823,2024-12-16,2024,172000.0,65.0,Appartement,35047,Bruz,-1.75223,48.023604,2646.153846153846
2024-442824,2024-12-20,2024,433980.0,210.0,Maison,35139,Laillé,-1.711886,47.971691,2066.5714285714284
2024-442826,2024-12-04,2024,48863.0,38.0,Appartement,35247,Roz-sur-Couesnon,-1.595331,48.593178,1285.8684210526317
2024-442829,2024-12-14,2024,297000.0,90.0,Maison,35047,Bruz,-1.754066,48.027261,3300.0
2024-442830,2024-12-16,2024,224000.0,71.0,Maison,35066,Chartres-de-Bretagne,-1.699338,48.040868,3154.9295774647885
2024-442831,2024-11-29,2024,245000.0,120.0,Maison,35016,Baulon,-1.890073,47.984779,2041.6666666666667
2024-442834,2024-12-20,2024,222000.0,78.0,Appartement,35238,Rennes,-1.653242,48.135647,2846.153846153846
2024-442836,2024-12-17,2024,70000.0,150.0,Maison,35179,Miniac-Morvan,-1.914859,48.531412,466.6666666666667
2024-442837,2024-12-19,2024,715000.0,150.0,Maison,35238,Rennes,-1.689344,48.106361,4766.666666666667
2024-442840,2024-12-04,2024,306000.0,91.0,Maison,35238,Rennes,-1.637123,48.09062,3362.6373626373625
2024-442841,2024-12-19,2024,330000.0,221.0,Maison,35115,Fougères,-1.194871,48.353678,1493.212669683258
2024-442844,2024-12-18,2024,260000.0,65.0,Appartement,35278,Saint-Grégoire,-1.683346,48.154622,4000.0
2024-442845,2024-12-09,2024,93000.0,95.0,Maison,35169,Maxent,-2.036049,47.983107,978.9473684210526
2024-442846,2024-12-23,2024,260000.0,95.0,Maison,35306,Saint-Père-Marc-en-Poulet,-1.9331,48.561787,2736.842105263158
2024-442847,2024-12-13,2024,145000.0,90.0,Maison,35029,Bonnemain,-1.720919,48.461648,1611.111111111111
2024-442848,2024-12-19,2024,127500.0,62.0,Appartement,35096,Domagné,-1.394246,48.071353,2056.451612903226
2024-442849,2024-12-10,2024,125190.0,53.0,Maison,35340,Treffendel,-2.009794,48.041602,2362.0754716981132
2024-442850,2024-12-20,2024,58000.0,124.0,Maison,35250,Saint-Armel,-1.583288,48.012536,467.741935483871
2024-442851,2024-12-19,2024,335000.0,100.0,Maison,35196,Mordelles,-1.854819,48.0728,3350.0
2024-442852,2024-12-09,2024,500000.0,82.0,Maison,35288,Saint-Malo,-1.984166,48.667316,6097.5609756097565
2024-442853,2024-12-23,2024,325000.0,80.0,Maison,35314,Saint-Suliac,-1.973547,48.569463,4062.5
2024-442855,2024-12-03,2024,209000.0,72.0,Maison,35088,Corps-Nuds,-1.587833,47.977451,2902.777777777778
2024-442857,2024-12-20,2024,300000.0,77.0,Maison,35238,Rennes,-1.684184,48.127949,3896.103896103896
2024-442864,2024-12-20,2024,360000.0,116.0,Maison,35315,Saint-Sulpice-la-Forêt,-1.584647,48.2145,3103.448275862069
